meal_id,meal_type,kcal,title,protein,carbohydrate,fat,fatty_acids_saturated,iron,vitamin_C,calcium,fiber
16599162,lunch,761.5,"Chilli con Carne, Cheese",55.09,78.57,27.34,12.403,0.005837,0.0635,0.3238999999999999,3.595
16599163,afternoon_snack,173.04,"Apricots, Bananas",3.36,41.88,0.408,0.048,0.001956,0.01128,0.04224,1.68
16599164,dinner,639.4,"Turkey Burger, Potatoe Salad",43.39,77.90899999999999,19.27,4.665,0.0039739999999999,0.0917999999999999,0.29139,8.885000000000002
16599252,breakfast,382.7175,"Soya yoghurt with honey, berries and sesame",11.29116,49.61529,17.298000000000002,2.517087,0.00515166,0.015825,0.4766415,7.911
16599253,morning_snack,48.16,Apples,0.56,11.2,0.448,0.112,8.96e-05,0.0056,0.0056,1.12
16599254,lunch,428.4395,Avocado & bean salad,14.9435,49.47039999999999,19.898065,3.85091,0.0025596,0.010824,0.14936,19.198
16599255,afternoon_snack,10.2,Plums,0.15,2.49,0.03,0.0,0.00012,0.0012,0.0036,0.0
16599256,dinner,172.76,Soup with rice crackers and humus,4.434,30.706000000000003,3.831,0.4448999999999999,0.0012862,0.01737,0.06918,1.956
16599314,breakfast,456.97,"Potato omelette, Bacon, coffee, dessert",26.856000000000005,56.301,15.991,5.6403,0.0051173999999999,0.02461,0.29767,6.835
16599315,morning_snack,134.66,"Bread, Cheese, Strawberries",8.110999999999999,24.04,1.306,0.2105,0.0011242,0.0573,0.12678,5.784
16599316,lunch,435.47,Pumpkin soup & salad,13.19,35.01499999999999,28.172,8.0395,0.00565,0.11115,0.45445,9.335
16599317,afternoon_snack,175.0,"Raspberries, Milk",12.11,22.79,4.97,2.915,0.00173,0.0818,0.36,0.0
16599318,dinner,641.6,"Pasta, salmon, vegetables, dessert",34.95,69.21000000000001,27.340000000000003,10.5705,0.0036775,0.1092,0.15625,10.08
16599319,supper,289.77,Ham sandwich & milk,14.946,27.456000000000003,14.332,3.2582,0.0011772,0.004,0.28142,2.543
16599526,dinner,335.5,Courgette with tofu and tomato sauce,27.975,14.0875,18.425,0.11875,0.0063,0.03205,0.0675,5.575
16599527,afternoon_snack,51.0,Apples,0.6,11.6,0.5,0.12,9e-05,0.006,0.005,1.2
16599528,lunch,564.31,Rice with vegetables and feta,15.7312,68.0961,27.687,7.91672,0.0024443,0.227213,0.2302999999999999,8.008000000000001
16599530,breakfast,286.5,Cottage cheese with fruit and cinnamon,20.42,25.450000000000003,12.286,6.5305,0.0009346,0.01062,0.29706,3.793
16599659,breakfast,420.81,"Breakfast cereal, Yogurt, Bananas, Seeds",18.168,66.906,11.046,2.2543,0.0081176,0.01217,0.45476,18.033
16599660,morning_snack,12.4,Apricots,0.36,2.88,0.04,0.0,0.0002,0.0024,0.006,0.0
16599661,lunch,776.8,"Chicken Salad Sandwich, Popcorn, juice",63.27499999999999,81.605,24.315,4.0215000000000005,0.004135,0.0469,0.1897,5.735
16599662,afternoon_snack,42.4,"Celery, Cheese",5.9,2.73,0.99,0.48,0.00048,0.0096,0.1127,0.0
16599663,dinner,699.5,"Trout, Potato, Broccoli, Ice cream, berries",61.825,59.115,25.005000000000003,3.8855,0.0033529999999999,0.1003,0.1268,7.345
16599916,afternoon_snack,101.46,Pears,0.6408,27.1094,0.2492,0.03916,0.0003204,0.007654,0.01602,5.518
16599919,breakfast,341.08,"Bread with eggs and mushrooms, Plums",12.241,20.7692,23.8108,4.696999999999999,0.0022304,0.00727,0.1002349999999999,3.096
16600017,breakfast,444.57,"Eggs, Bread, Tomatoes, Spinach, Mushrooms",28.0,36.996,21.546,4.815,0.0062176,0.03134,0.35982,4.408
16600018,morning_snack,82.6,Fruit salad,0.98,20.02,0.42,0.0,0.000224,0.0336,0.0168,0.0
16600019,lunch,792.65,"Chicken Pitta Bread, Potato Wedges",71.40500000000002,94.785,18.015,7.034,0.004569,0.062,0.5933,7.545
16600020,afternoon_snack,72.0,Orange juice,1.8,17.2,0.0,0.0,0.00014,0.08,0.016,0.0
16600021,dinner,536.75,"Cod, Rice, Beans, Sweetcorn, Jelly",41.97,88.075,4.295,0.8055000000000001,0.003939,0.02705,0.1582,8.485
16600323,breakfast,318.2,Yoghurt with raisins and hemp seed,15.542000000000002,44.324000000000005,10.07,1.12,0.00293,0.0024,0.2838,0.8
16600324,morning_snack,21.45,Plums,0.33,5.28,0.055,0.0,0.00022,0.0033,0.00605,0.0
16600325,lunch,194.58,"Bread with turkey slices and lettuce, pear",15.864,28.7692,2.244,0.5480400000000001,0.0012484,0.0042,0.08198,6.35
16600326,afternoon_snack,64.86,Oranges,0.987,16.2714,0.2961,0.03525,0.0001269,0.06345,0.06063,3.384
16600669,breakfast,385.57,"Bread, Sausages, Brown sauce, Tomatoes",26.232000000000003,52.53,9.082,3.055,0.0036374,0.0195,0.31466,6.968
16600670,morning_snack,97.2,Bananas,1.44,24.36,0.12,0.048,0.000324,0.0108,0.0072,1.68
16600671,lunch,983.85,"Rice & Beans,Chicken, Salad, Wrap",72.62200000000001,102.279,27.861000000000004,6.6075,0.0020222,0.0283,0.13271,23.443000000000005
16600672,afternoon_snack,51.0,Apples,0.6,11.6,0.5,0.12,9e-05,0.006,0.005,1.2
16600673,dinner,382.45,"Soup, Bread rolls, Yogurt",14.184,48.562,16.174,2.438,0.003281,0.0458,0.2715999999999999,0.5
16601442,breakfast,496.08,Porridge with fruit and nuts,18.0832,83.1066,12.5302,4.10388,0.0027584,0.012972,0.39298,8.008
16601443,morning_snack,30.0,Strawberries,0.6,6.1,0.5,0.04,0.00025,0.057,0.017,3.8
16601444,lunch,244.018,Potatoes with bean salad and eggs,11.75837,26.61215,9.61448,2.260346,0.0031008299999999,0.03637,0.133874,10.1209
16601445,afternoon_snack,98.04,Apples,0.43,23.5296,0.2064,0.0,0.0002064,0.0,0.01204,3.956
16601761,breakfast,741.0,"Salmon, Smashed Avocado,Toast,Juice",49.307,51.65299999999999,38.946000000000005,8.1858,0.0028192,0.0909,0.12132,5.526
16601762,morning_snack,97.2,Bananas,1.44,24.36,0.12,0.048,0.000324,0.0108,0.0072,1.68
16601763,lunch,684.0,"Prawn Pasta Salad, Yogurt",46.945,95.255,15.675,2.3265,0.004579,0.2276,0.4701499999999999,7.649999999999999
16601764,afternoon_snack,79.8,"Carrots, Dips",1.587,7.029,5.256,1.512,0.0003162,0.0012,0.04761,2.373
16601765,dinner,421.72,"Soup, Bread rolls, Margarine, Kiwi",16.488,72.324,9.396,2.4244,0.0057528,0.0708,0.21412,0.0
16602661,breakfast,588.21,"Homemade granola, yogurt, Raspberries",16.913,85.17099999999999,22.54,3.0554,0.005369,0.02225,0.30068,3.51
16602662,morning_snack,57.0,Melon,1.8,12.6,0.3,0.0,0.0009,0.078,0.06,5.4
16602663,lunch,350.17,Chicken Caesar Salad,53.714,20.53,6.46,1.4056000000000002,0.002669,0.002,0.16896,5.67
16602664,afternoon_snack,202.9,"Milk, Biscuits",8.86,28.08,6.79,2.5130000000000003,0.00056,0.002,0.2765,1.14
16602665,dinner,968.75,"Lamb, Peas, Potatoes, Carrots, Dessert",62.03,55.745000000000005,56.58,26.558,0.0061944999999999,0.0292,0.23595,6.930000000000001
16603319,breakfast,455.02,Salmon and jam sandwich,23.988,69.562,8.704,1.80204,0.0035146,0.002216,0.0916999999999999,6.832000000000001
16603321,lunch,858.37,Soup & salmon with rice & orange juice,42.7185,99.1696,34.1144,6.136880000000001,0.0017415999999999,0.1298,0.100515,5.187
16603323,dinner,765.44773,Soup & sea bream with pasta & apple,56.072,87.8086,22.984,4.39022,0.0030766,0.013008,0.2027,8.946
16603407,breakfast,630.37,"Eggs, Cheese, Pepper, Bread, Beans, Salad",45.033,52.225,28.305,12.805,0.0074354,0.214,0.66908,15.549
16603408,morning_snack,82.0,Pineapple juice,0.6,21.0,0.2,0.0,0.0004,0.022,0.016,0.0
16603409,lunch,679.08,"Rice & Tuna Salad, Yogurt",44.114,100.709,13.755,5.8615,0.0032885999999999,0.0379,0.27105,8.947
16603410,afternoon_snack,229.78,"Apples, Peanut butter",6.618,21.023,13.715,3.3786,0.0006627,0.00918,0.0169,3.486
16603411,dinner,458.6,"Shepherd's pie, Peas, Carrots, Mousse",19.85,65.66,14.62,2.514,0.006579,0.0394,0.1708,1.68
16606752,lunch,685.25,Soup & chicken with rice & vegetables,60.1506,100.6625,6.326499999999999,1.46095,0.0028177999999999,0.12792,0.10943,8.225999999999999
16606754,dinner,749.38424,Soup & beef steak pasta & orange juice,58.188,101.5506,14.29,4.93874,0.0073036,0.125008,0.13828,12.382
16606755,supper,287.5,Yogurt with peanut butter,26.647,18.954,12.903,2.2725,0.000803,0.0,0.1996,1.872
16608552,lunch,779.97164,Soup & roast pork and rice & orange juice,61.868,88.7506,21.47,5.9541,0.0029368,0.125008,0.093725,4.222
16608554,dinner,718.46,Soup & fish with sweet potato & apple,47.7227,88.0647,19.4067,3.0108,0.0042089,0.164524,0.1456049999999999,9.985
16608555,supper,269.833,Yogurt and nuts,23.26516,12.076335,15.55809,1.358982,0.0011764549999999,0.0,0.262978,3.09015
16609529,dinner,554.0,"Chicken with millet and a salad, Banana",39.92,69.64999999999999,12.7,2.02,0.004695,0.1679,0.0995,3.5
16609530,afternoon_snack,51.0,Apples,0.6,11.6,0.5,0.12,9e-05,0.006,0.005,1.2
16609531,lunch,271.24,"Bread, turkey slices, rocket, celery",19.9649,30.8861,7.8657,1.41586,0.002244,0.007131,0.189445,5.796
16609532,morning_snack,48.16,Apples,0.56,11.2,0.448,0.112,8.96e-05,0.0056,0.0056,1.12
16609533,breakfast,421.93,"Bread, sesame butter, carrots, yoghurt",17.903399999999998,52.0744,17.41865,4.76616,0.0053451,0.0100519999999999,0.5701800000000001,7.226
16611419,lunch,722.81,Soup & cheesy mushrooms and egg pasta,35.9608,109.8706,18.9722,4.65082,0.0057822,0.019568,0.1789149999999999,13.663999999999998
16611421,dinner,1098.98,Soup & egg and avocado tortilla wrap,35.230999999999995,121.6476,51.707,15.1849,0.0031068,0.137728,0.205575,8.062
16611422,supper,269.833,Yogurt and nuts,23.26516,12.076335,15.55809,1.358982,0.0011764549999999,0.0,0.262978,3.09015
16611875,dinner,415.22,Rice with chickpeas and cauliflower,19.2712,76.717,5.4266000000000005,0.65456,0.005468,0.029598,0.10728,15.39
16611876,afternoon_snack,34.78,Clementines,0.629,8.8948,0.111,0.0,0.0001036,0.036112,0.0222,1.258
16611877,lunch,510.4,Salad with fried tofu,29.0742,15.1087,38.1802,3.857320000000001,0.0050980999999999,0.113869,0.079015,2.048
16611878,morning_snack,58.5,Kiwi fruit,1.2,8.44,0.95,0.1,0.00017,0.0927,0.0275,3.5
16611879,breakfast,254.74,Yoghurt with honey and dried figs,6.113,57.20399999999999,1.4500000000000002,0.37,0.0016882,0.001105,0.22226,5.242
16612091,breakfast,355.66,Bread with cheese omelette,21.532,25.352,19.104,8.3382,0.0029312,0.0,0.44158,2.944
16612093,lunch,454.24,Soup and bread,35.0768,69.172,4.1244,1.43374,0.002185,0.04906,0.2482,5.888
16612094,afternoon_snack,64.86,Oranges,0.987,16.2714,0.2961,0.03525,0.0001269,0.06345,0.06063,3.384
16612095,dinner,393.3,Tuna with vegetables and potatoes,35.706,36.901,11.392,6.4873,0.0037459999999999,0.0896,0.1441,3.15
16620403,lunch,657.24,Soup & chicken with rice & salad,52.2844,93.1728,10.514,1.9702200000000003,0.0025314,0.138458,0.103765,5.890000000000001
16620406,supper,269.833,Yogurt and nuts,23.26516,12.076335,15.55809,1.358982,0.0011764549999999,0.0,0.262978,3.09015
16621261,lunch,455.3,Soup & chicken with rice & tomato salad,48.54,55.97260000000001,5.334,1.26802,0.0017096,0.015428,0.0628,5.466
16621263,dinner,567.38,Soup & fish with sweet potato,46.5324,62.4774,13.996200000000002,2.23956,0.003991,0.045696,0.13494,10.17
16621264,supper,269.833,Yogurt and nuts,23.26516,12.076335,15.55809,1.358982,0.0011764549999999,0.0,0.262978,3.09015
16622831,dinner,446.45458,Soup & chicken with spaghetti and tomatoes,50.34,49.4326,5.074,1.14202,0.0023136,0.009228,0.0533999999999999,5.765999999999999
16624216,lunch,956.46016,Soup & Chicken with rice & orange juice,62.414,154.2122,11.812400000000002,2.2036200000000004,0.0032791999999999,0.249008,0.139845,9.964
16624217,afternoon_snack,394.38032,Egg sandwich,24.270000000000003,33.96,16.755,5.0805,0.002745,0.0,0.1026,2.58
16624218,dinner,851.57016,Soup & chicken with sweet potato & vegetables,62.9934,127.9213,10.8285,2.1228700000000003,0.0048422,0.178608,0.189715,17.16
16624219,supper,269.833,Yogurt & nuts,23.26516,12.076335,15.55809,1.358982,0.0011764549999999,0.0,0.262978,3.09015
16626557,lunch,766.19016,"Carrot soup & chicken, rice & vegetables",62.8506,116.8025,6.746499999999999,1.5509500000000005,0.0032978,0.12792,0.12323,9.516
16626559,dinner,759.92016,Soup & fish with sweet potato,50.9684,104.4094,14.9122,2.38908,0.004967,0.169696,0.17602,11.956
16626560,supper,269.833,Yogurt with nuts,23.26516,12.076335,15.55809,1.358982,0.0011764549999999,0.0,0.262978,3.09015
16627449,lunch,856.97016,Carrot soup & chicken and rice & vegetables & juice,63.4506,128.4025,11.7465,2.2923100000000005,0.003413,0.13392,0.128275,10.716
16627451,dinner,956.6618,Soup & roast pork loin with sweet potatoes,67.8688,125.7387,21.2835,6.02263,0.0059728,0.0769519999999999,0.212755,20.426
16627452,supper,269.833,Yogurt with jam & nuts,23.359160000000003,24.276335,15.60009,1.358982,0.001232455,0.000586,0.264958,3.28015
16651651,breakfast,595.84,"Bread with peanut butter, yoghurt",24.393,54.38999999999999,32.23845,8.664200000000001,0.0028179999999999,0.0025,0.3886199999999999,5.04
16651652,morning_snack,32.8,Pineapple,0.32,8.08,0.16,0.0,0.00016,0.0096,0.0144,0.0
16651653,lunch,304.4,Soup and bread,16.45,50.486,3.581,1.0915,0.0019619999999999,0.0145,0.11865,2.94
16651654,afternoon_snack,159.2,"Melon, dark chocolate",2.108,23.098,6.680000000000001,0.0,0.000886,0.032,0.032,3.9
16651655,dinner,319.45,Game meat with potatoes and vegetables,38.028,31.219,4.289,1.5594,0.0062705,0.052375,0.0741,5.62
16653490,dinner,289.6,Frankfurter with vegetables and potato,22.985,45.5075,3.2625,1.067,0.0043355,0.083215,0.1543,3.1
16653491,afternoon_snack,131.75,Melon,5.2375,27.825,0.2,0.0,0.0007975,0.03325,0.18475,2.6
16653494,breakfast,589.32,"Yoghurt with fruit, cereals and nuts",19.6832,104.6672,13.34985,4.25896,0.0108928,0.0138059999999999,0.5926999999999999,11.088
16654124,dinner,408.0,Lasagne with salad,17.5575,40.295,21.9175,4.427,0.0044325,0.051375,0.31775,2.625
16654125,afternoon_snack,163.675,Yoghurt with plums,9.925,24.335,2.9825,1.95,0.000555,0.0048,0.1519,0.0
16654126,lunch,325.45,Soup and bread,16.413,47.126,9.409999999999998,2.7948,0.003003,0.0057,0.14572,6.94
16658900,afternoon_snack,471.5,"Yogurt with honey, raisins & bagel",25.36,71.175,11.32,4.79,0.000633,0.000225,0.2078,2.13
16658902,supper,152.5,Milk,7.875,12.0,8.125,4.6625,7.5e-05,0.0,0.2825,0.0
16661936,breakfast,357.9,Milk with egg & turkey sandwich,27.642,37.272,11.7012,4.87308,0.0025938,0.000488,0.3857,4.2
16661937,morning_snack,567.064,"Yogurt with honey, dried fruits, seeds & juice",22.3218,89.01432,16.100479999999997,5.679384000000001,0.00468908,0.0305482,0.4473319999999999,12.0528
16661939,afternoon_snack,653.09,"Smoothie with yogurt, fruits, honey & seeds",27.3476,104.7154,17.2218,5.732609999999999,0.0040719,0.093378,0.37176,17.919999999999998
16662762,breakfast,653.84,Smoothie with turkey & cheese sandwich,30.66,106.31459999999998,14.2914,7.949,0.0025824,0.0182,0.58224,16.736
16662763,morning_snack,464.52,"Yogurt with fruits, honey & seeds",20.878,72.54419999999999,13.351399999999998,5.51794,0.0018294,0.049753,0.38981,15.044
16662765,afternoon_snack,574.88,"Crispbreads with eggs, cheese & juice",26.8432,64.6908,24.2076,11.61602,0.0027237999999999,0.252926,0.34662,7.939999999999999
16662767,supper,236.86,Milk with apples,10.6098,36.4537,5.2673000000000005,3.08,0.0004005,0.00275,0.36585,4.676
16663515,breakfast,762.388,"Rice cakes with figs, peanut butter & milk",24.0966,109.37724,27.52636,7.442588000000001,0.00123276,0.0003024,0.332744,4.1796
16663516,morning_snack,468.19,Yogurt smoothie with honey & fruits,20.2666,83.76040000000002,8.9338,5.07801,0.0011519,0.153838,0.27661,8.4
16663518,afternoon_snack,481.34,"Yogurt with fruit, seeds & crispbreads",22.551,69.2076,13.357399999999998,5.4775,0.0023964,0.0014399999999999,0.34109,17.316
16664137,post_workout_snack,300.0,Lucozade,0.0,80.0,0.0,0.0,0.0,0.04,0.015,0.0
16664360,morning_snack,819.804,Yogurt with oats & carrot juice,29.441,147.32539999999997,15.91358,5.815532,0.01556466,0.021973,0.476734,20.676
16664362,afternoon_snack,746.918,Yogurt smoothie with fruits & tahini crispbreads,18.0478,110.1451,31.12856,3.0902340000000006,0.00587382,0.0483049999999999,0.233248,21.815
16665607,post_workout_snack,300.0,Lucozade,0.0,80.0,0.0,0.0,0.0,0.04,0.015,0.0
16680458,dinner,325.89,"Lamb with vegetables and mushrooms, dark chocolate",30.1273,30.0424,8.5228,4.46744,0.0028364999999999,0.032042,0.02353,11.216
16680459,afternoon_snack,98.04,Apples,0.43,23.5296,0.2064,0.0,0.0002064,0.0,0.01204,3.956
16680460,lunch,330.083,Pasta salad,15.82527,45.45725,11.20098,2.419166,0.00391053,0.022355,0.092199,9.1969
16680461,morning_snack,270.09,Grapes and cashew nuts,6.5532,36.388,13.3966,2.41644,0.0025476,0.004982,0.0262,2.349
16680462,breakfast,366.91,"Bread and spread, Pears",18.8998,63.7604,6.267200000000001,1.72396,0.0029276,0.007654,0.2504,10.602
16681352,breakfast,255.16,Muesli with apple slices,8.16,47.05,5.048000000000001,0.952,0.0018796,0.0056,0.1696,5.87
16681355,afternoon_snack,137.5,Peaches and roasted soy beans,10.325,14.15,4.800000000000001,0.575,0.003025,0.042,0.0689999999999999,0.0
16681869,supper,105.546,Cookies,1.37,17.1017,3.52,0.8005920000000001,0.00063618,0.0,0.009342,0.725
16681870,dinner,416.256,"Bread and salad, bananas",10.353499999999997,56.1874,17.9403,3.345,0.0025634,0.0302558,0.138798,6.465999999999999
16681871,afternoon_snack,40.257,chocolate pudding,0.592515,6.523335,1.3041,0.3580605,0.000360045,8.505e-05,0.0153465,0.0
16681873,morning_snack,171.25,Soya yoghurt with berries,6.25,29.8,3.5625,0.52375,0.00125,0.03275,0.18125,8.125
16681874,breakfast,328.106,Bread with spread,16.67849,42.59377,10.55924,5.707649,0.0019968399999999,0.00176,0.3529899999999999,3.9
16682376,breakfast,551.11,"Bread with omelette, Pears",24.4398,63.8884,24.2272,5.471159999999999,0.0042296,0.007714,0.3052,10.602
16682377,morning_snack,104.19,Grapes,1.0872,27.331,0.2416,0.08154,0.0005436,0.004832,0.0151,1.359
16682378,lunch,392.763,Pasta salad with chicken,32.83527,44.89725,11.19598,1.657026,0.00374073,0.022355,0.071244,9.1969
16682379,afternoon_snack,28.9,Plums,0.425,7.055,0.085,0.0,0.00034,0.0034,0.0102,0.0
16682380,dinner,393.75,"Lamb, vegetables & potatoes, chocolate",31.5859,45.7438,8.6008,4.48772,0.0030782999999999,0.042182,0.02743,12.62
16682534,morning_snack,208.5,Yoghurt with fruit and nuts,7.430000000000001,35.57,5.03,0.6485,0.000725,0.0158,0.175,3.6
16682535,lunch,555.445,Soup and bread,26.297999999999995,68.22,20.62,4.493399999999999,0.004333,0.0329325,0.34002,9.765
16682537,dinner,430.0,Pasta bolognese,40.8,60.25,4.55,0.975,0.0037099999999999,0.0722,0.0795,7.5
16683022,breakfast,379.92,"Ham & egg sandwich, fruit, coffee",21.878,53.89,9.46,3.208,0.0029741999999999,0.00375,0.32509,2.967
16683023,morning_snack,292.5,"Yogurt, Muesli",14.5,50.95,4.95,1.915,0.001495,0.002,0.363,4.25
16683024,lunch,625.1,"Burrito, meat, vegetabes & egg",36.45,72.66000000000001,22.95,8.288,0.005676,0.1278,0.2713,7.82
16683025,afternoon_snack,226.55,"Yogurt, fruit and crackers",10.196,40.683,4.3085,2.0657,0.0023208,0.22775,0.3247699999999999,0.546
16683026,dinner,457.84,"Pasta, meat & vegetables, salad, dessert",24.01,59.66,15.374,3.611,0.003829,0.1384,0.1841,12.41
16683027,supper,175.4,"Cheese, cream crackers",8.836,9.758,11.476,7.1322,0.0003658,0.0,0.24492,0.546
16683145,dinner,409.98,Vegetarian couscous,17.7328,73.6884,5.1644,0.5927600000000001,0.004764,0.017512,0.20692,11.676
16683147,lunch,548.23,"Pasta with broccoli, orange juice",29.4753,63.2169,21.4357,12.69753,0.0036414,0.214,0.57099,10.369000000000002
16683149,breakfast,433.98,Bread and spread,12.9136,62.0644,16.7048,6.14616,0.002344,0.005,0.16878,9.47
16683753,breakfast,485.1,"Potato omelette, coffee, juice",29.110000000000003,51.025000000000006,19.715,8.6605,0.003259,0.06495,0.4080999999999999,3.88
16683754,morning_snack,137.46,"Fruit salad, honey",1.118,34.438,0.45,0.0,0.000308,0.036,0.01885,0.0
16683755,lunch,554.7,"Rice with chicken & vegetables, dessert",59.67,59.05,10.48,2.89,0.003368,0.14,0.2763,13.13
16683756,afternoon_snack,263.0,Muffins,8.2,44.5,7.0,3.5,0.00246,0.001,0.102,9.2
16683757,dinner,365.66,"Pizza, salad, dressing",12.851,36.328,19.934,4.4941,0.0018996999999999,0.0497599999999999,0.23371,2.567
16683758,supper,300.9,"Carrots, celery, houmous",6.72,14.61,24.39,0.06,0.002088,0.0068999999999999,0.0771,6.75
16684125,morning_snack,275.96,"Cheese, bread rolls, apples",22.86,43.260000000000005,2.428,0.592,0.0015296,0.0067,0.1898,4.42
16684126,lunch,554.4,"Potatoe & egg salad, dessert",29.364,64.7,19.98,7.052,0.006394,0.0499,0.2777,15.342
16684127,afternoon_snack,241.6,"Yogurt, bananas, tea",13.44,44.24,2.62,1.698,0.000714,0.0133,0.416,1.68
16684129,supper,198.0,Fruit smoothie,6.3,39.9,2.7,1.5,0.00084,0.1071,0.177,0.0
16707864,morning_snack,80.56,Tangerines,1.2312,20.2768,0.4712,0.05928,0.000228,0.040584,0.05624,2.736
16707865,lunch,286.97,Soup and bread,19.829,44.6488,4.5724,0.50796,0.0025824999999999,0.015,0.2832,5.658
16707866,afternoon_snack,143.75,Yoghurt with fresh raspberries,6.875,28.55,0.9375,0.14875,0.0009875,0.034,0.19125,8.125
16707867,dinner,583.97,Salmon dish with potatoes and salad,22.7898,83.2118,18.892,2.95,0.0034457999999999,0.091973,0.13812,7.502
16709247,dinner,718.87,"Mashed potatoes with fried tofu and vegetables, pears",34.41380000000001,96.7758,22.602,1.4245,0.0060148,0.0363629999999999,0.17522,20.362
16709248,afternoon_snack,128.35,Yoghurt with fresh apricots,6.815,25.145,0.285,0.125,0.000925,0.0108499999999999,0.184,0.0
16709249,lunch,273.5,Soup and bread,9.568,44.70400000000001,7.237999999999999,0.933,0.0027786,0.01974,0.13894,6.172
16709250,morning_snack,80.56,Tangerines,1.2312,20.2768,0.4712,0.05928,0.000228,0.040584,0.05624,2.736
16710008,afternoon_snack,171.25,Soya yoghurt with berries,6.25,29.8,3.5625,0.52375,0.00125,0.03275,0.18125,8.125
16710009,lunch,413.15,Soup and bread,13.188,46.108,20.841,1.8216,0.0033529,0.0177,0.36126,5.658
16710010,morning_snack,80.56,Tangerines,1.2312,20.2768,0.4712,0.05928,0.000228,0.040584,0.05624,2.736
16711260,dinner,636.47,Tuna with vegetables and potatoes,53.0523,76.5743,13.712,2.8425,0.0055483,0.038898,0.14092,16.352
16711261,afternoon_snack,143.75,Yoghurt with berries,6.875,28.55,0.9375,0.14875,0.0009875,0.034,0.19125,8.125
16711263,morning_snack,51.66,Grapefruit,0.9471,13.1118,0.1722,0.02583,9.84e-05,0.038376,0.02706,1.968
16711264,breakfast,361.23,Bread and spread,26.065,46.117,8.11545,3.41314,0.0020862,0.005606,0.32207,4.102
16712293,dinner,505.42,"Sausages, millet and cauliflower",17.936799999999998,88.2118,9.322,3.892,0.0032368,0.0546479999999999,0.23822,15.881999999999998
16712294,afternoon_snack,187.875,Yoghurt with fresh raspberries,10.825,29.3,3.675,1.97375,0.0009375,0.03275,0.16875,8.125
16712295,lunch,497.13,Sandwich with cheese and vegetables,52.9924,62.580000000000005,4.739,1.97016,0.0052031,0.018934,0.7337600000000001,6.886
16712296,morning_snack,48.16,Apples,0.56,11.2,0.448,0.112,8.96e-05,0.0056,0.0056,1.12
16712297,breakfast,533.95,Porridge with fruit and nuts,17.695999999999998,71.072,22.78845,6.902900000000001,0.004364,0.0076999999999999,0.3484,6.54
16713658,breakfast,533.95,Porridge with fruit and nuts,17.695999999999998,71.072,22.78845,6.902900000000001,0.004364,0.0076999999999999,0.3484,6.54
16713659,morning_snack,48.16,Apples,0.56,11.2,0.448,0.112,8.96e-05,0.0056,0.0056,1.12
16713660,lunch,497.13,Sandwich with cheese and vegetables,52.9924,62.580000000000005,4.739,1.97016,0.0052031,0.018934,0.7337600000000001,6.886
16713661,afternoon_snack,146.525,Yoghurt with fresh figs,10.04,19.6,3.0275,2.005,0.0002399999999999,0.0011,0.1584,0.0
16713662,dinner,493.9,"Vegetarian sausage, vegetables & millet",24.11,50.6,22.3,6.19,0.00496,0.044,0.294,7.199999999999999
16714370,dinner,522.52,Rice dish with cod and salad,32.8288,84.3018,6.792000000000001,1.0586,0.0026027999999999,0.028148,0.10702,13.402
16714371,afternoon_snack,111.25,Vanilla pudding,2.525,25.2,0.0,0.0,0.00045,0.0015,0.05,0.0
16714372,lunch,345.9,Salad with hemp seed and grated parmesan,21.718,11.536,25.625,8.288499999999999,0.0041849999999999,0.0513999999999999,0.6305000000000001,1.2
16714373,morning_snack,49.5,Orange juice,0.9,12.15,0.0,0.0,0.00045,0.072,0.018,0.0
16714374,breakfast,569.275,"Yoghurt with muesli, apples and almonds",20.918,77.118,21.8745,3.7726,0.002694,0.0,0.2659,10.97
16715336,breakfast,509.375,"Yogurt with muesli, fruit and nuts",20.83,69.2875,19.3225,3.5965,0.0027175,0.0099,0.2525,9.225
16715337,morning_snack,143.52,Muffins,4.6124,28.6208,1.1492,0.30108,0.002548,0.000728,0.07228,1.56
16715338,lunch,347.3,Caesar salad,18.699,11.224,23.0,5.428,0.00115,0.002553,0.23,4.6
16715339,afternoon_snack,105.02,Bananas,1.2862,26.9512,0.3894,0.13216,0.0003068,0.010266,0.0059,3.068
16715340,dinner,587.72,"Beef with rice and vegetables, Pears",32.0048,87.8118,8.931999999999999,2.766,0.0038808,0.079148,0.13562,15.901999999999996
16724174,breakfast,617.95,Porridge with fruit and nuts,22.296,83.172,25.08845,7.9329,0.004954,0.0087,0.4654,7.54
16724175,morning_snack,48.16,Apples,0.56,11.2,0.448,0.112,8.96e-05,0.0056,0.0056,1.12
16724176,lunch,341.779,Salad and bread,15.7035,36.965,15.29733,2.47813,0.0029446,0.00705,0.1270099999999999,7.4
16724177,afternoon_snack,167.875,Yoghurt with fresh peaches,10.675,24.575,3.0125,1.95,0.0006749999999999,0.042,0.1465,0.0
16724178,dinner,639.6,"Sausages with potatoes and cauliflower, Cake",25.2,109.68,13.679999999999998,5.33,0.00344,0.066,0.2309999999999999,8.52
16724722,dinner,468.5,Veal with potatoes and vegetables,47.575,43.45,11.955,4.138,0.004285,0.0227,0.0655,7.1000000000000005
16724723,afternoon_snack,45.0,Peaches,1.35,10.2,0.15,0.0,0.0006,0.042,0.009,0.0
